Compound,Compound ID,Adducts,Formula,Score,Mass Error (ppm),Isotope Similarity,Theoretical Isotope Distribution,Description,m/z,Charge,Retention time (min),Anova (p),q Value,Max Fold Change,,Endogenous and blood,
19.05_1013.6561m/z,HMDB0034519,2M+H,C30H50O6,26.8,-71.77739955,80.93182584,100 - 33.3 - 6.59 - 0.965 - 0.114,Theasapogenol A,1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0051353,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0051387,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0052829,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0053165,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0053235,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0053243,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0053248,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0053975,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:3n6/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0053997,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:3n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054261,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054296,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054301,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054306,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054316,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054320,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054326,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054863,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054879,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0054895,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055043,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055065,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055087,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055099,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055101,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055106,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055113,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055120,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055127,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055134,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055307,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:3(9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055342,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055348,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055487,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055492,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055522,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055634,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055647,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055664,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055668,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055672,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055676,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055735,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055759,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/20:3n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055762,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055769,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055786,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055853,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.05_1013.6561m/z,HMDB0055876,M+K,C65H98O6,28.3,-44.56013271,76.815981,100 - 71.7 - 26.5 - 6.75 - 1.32 - 0.212,"TG(22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1013.656065,1,19.04948333,1.83E-14,1.09E-12,2.042509947,,,
19.08_399.2511m/z,HMDB0000381,M+Na,C24H40O3,26.7,-95.22977895,87.2223018,100 - 26.5 - 4 - 0.438,Allolithocholic acid,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0000713,M+Na,C24H40O3,26.7,-95.22977895,87.2223018,100 - 26.5 - 4 - 0.438,Isoallolithocholic acid,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0000717,M+Na,C24H40O3,26.7,-95.22977895,87.2223018,100 - 26.5 - 4 - 0.438,Isolithocholic acid,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0000761,M+Na,C24H40O3,26.7,-95.22977895,87.2223018,100 - 26.5 - 4 - 0.438,Lithocholic acid,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0001383,M+NH4,C18H40NO5P,26.7,-123.5480516,92.2444089,100 - 20.5 - 3.02 - 0.332,Sphinganine 1-phosphate,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0002294,M+Na,C22H32O5,35.9,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,Resolvin D2,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0002431,M+Na,C24H40O3,26.7,-95.22977895,87.2223018,100 - 26.5 - 4 - 0.438,12b-Hydroxy-5b-cholanoic acid,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0002492,M+Na,C24H40O3,26.7,-95.22977895,87.2223018,100 - 26.5 - 4 - 0.438,7a-Hydroxy-5b-cholanic acid,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0003733,M+Na,C22H32O5,33.7,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,Resolvin D1,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0006246,M+K,C24H40O2,30.8,-41.23623317,87.42896038,100 - 26.5 - 3.78 - 0.382,Tetracosatetraenoic acid (24:4n-6),399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0006406,2M+H,C10H17NO3,38.1,5.443480985,96.57125908,100 - 11.5 - 1.22,Ecgonine methyl ester,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0007007,M+H-H2O,C21H37O6P,30.2,51.99923627,89.46740106,100 - 23.4 - 3.84 - 0.472,"CPA(18:2(9Z,12Z)/0:0)",399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0011550,M+Na,C23H36O4,44.1,1.46376346,87.99470455,100 - 25.4 - 3.92 - 0.45,"MG(0:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0011580,M+Na,C23H36O4,44.2,1.46376346,87.99470455,100 - 25.4 - 3.92 - 0.45,"MG(20:5(5Z,8Z,11Z,14Z,17Z)/0:0/0:0)",399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0011652,M+Na,C22H32O5,27,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,"11beta-Hydroxy-3,20-dioxopregn-4-en-21-oic acid",399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0012580,M+Na,C22H32O5,36,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,14-hydroxy-E4-neuroprostane,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0012601,M+Na,C22H32O5,35.9,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,17-hydroxy-E4-neuroprostane,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0012638,M+Na,C22H32O5,33.5,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,20-hydroxy-E4-neuroprostane,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0012777,M+Na,C22H32O5,26.9,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,4-hydroxy-D4-neuroprostane,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0012855,M+Na,C22H32O5,35.9,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,7-hydroxy-D4-neuroprostane,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0012868,M+Na,C23H36O4,37.3,1.46376346,87.99470455,100 - 25.4 - 3.92 - 0.45,9'-Carboxy-gamma-chromanol,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0014324,M+H-H2O,C23H32N2O5,29.3,55.97175586,87.19155711,100 - 26.2 - 4.31 - 0.532,Ramipril,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0014331,2M+H,C10H17NOS,27.9,94.63514656,93.35388079,100 - 12.2 - 5.41 - 0.564,Cevimeline,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0014849,2M+H,C10H21N3O,24.7,-233.64637,97.45604351,100 - 12.2 - 0.888,Diethylcarbamazine,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0014940,M+H-H2O,C21H32N6O3,37.2,1.994953778,88.21179569,100 - 25.4 - 3.71 - 0.398,Alfentanil,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0015389,M+H-H2O,C24H32O6,27.3,82.96234208,86.68681179,100 - 26.6 - 4.62 - 0.603,Desonide,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0015397,M+H,C22H27FN4O2,27.7,80.4855452,88.16666843,100 - 25.6 - 3.57 - 0.353,Sunitinib,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0015434,M+H-H2O,C23H28N8,32.5,25.76948122,86.36446063,100 - 28.1 - 3.81 - 0.332,Forasartan,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0030147,M+Na,C22H32O5,26.9,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,Prehumulone,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0030163,M+H,C24H30O5,27.3,86.71464078,86.91103564,100 - 26.5 - 4.4 - 0.546,Galbanic acid,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0030328,M+NH4,C19H27NO7,34.1,101.1423973,90.96375065,100 - 21.5 - 3.64 - 0.451,Petasitenine,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0030455,M+Na,C22H32O5,27.1,98.17600874,88.77381376,100 - 24.4 - 3.86 - 0.46,Macrophorin C,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0030522,M+H-H2O,C24H32O6,27.6,82.96234208,86.68681179,100 - 26.6 - 4.62 - 0.603,Citreoviridin D,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0030749,M+H-H2O,C24H32O6,27.3,82.96234208,86.68681179,100 - 26.6 - 4.62 - 0.603,Heterotropan,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0031672,M+H,C24H30O5,27.1,86.71464078,86.91103564,100 - 26.5 - 4.4 - 0.546,Armillaribin,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0031820,2M+H,C10H17NO3,38.1,5.443480985,96.57125908,100 - 11.5 - 1.22,Neotussilagine,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0033135,2M+H,C12H13N3,31.8,55.14457154,99.17783734,100 - 14.2 - 0.939,Pyrimethanil,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0033881,M+H,C24H30O5,27.1,86.71464078,86.91103564,100 - 26.5 - 4.4 - 0.546,Mammea C/AB cyclo D,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
19.08_399.2511m/z,HMDB0033972,M+H,C24H30O5,27.4,86.71464078,86.91103564,100 - 26.5 - 4.4 - 0.546,Asacoumarin A,399.2511311,1,19.08163333,0.00250596,0.005381494,1.27712117,,,
